train_loss,val_loss,train_mse,val_mse,train_mae,val_mae
2.5079461097717286,4.408353686332703,0.4169746994972229,1.5623186230659485,0.3887952248255412,0.8721522241830826
2.494252602259318,4.418935179710388,0.42297953764597573,1.4856874644756317,0.38853624065717063,0.8574057817459106
2.4806672890981036,4.3529656529426575,0.4338484803835551,1.3397120237350464,0.3882038712501526,0.8386394679546356
2.482361078262329,4.356402039527893,0.38901009956995647,1.4524654746055603,0.37703277269999186,0.8514199256896973
2.4676226298014323,4.376161456108093,0.39196168482303617,1.548847109079361,0.3761678059895833,0.8701618164777756
2.475782108306885,4.496933341026306,0.4045401573181152,1.3540996611118317,0.37525386214256284,0.8353674411773682
2.479468806584676,4.483080863952637,0.42322806219259895,1.4160625338554382,0.37953031063079834,0.8345160335302353
2.474732780456543,4.365074098110199,0.4059225142002106,1.518079698085785,0.38044735391934714,0.867147222161293
2.4584160963694255,4.515248417854309,0.37655545870463053,1.4103946685791016,0.3715938965479533,0.8345457017421722
2.4692380746205647,4.538221478462219,0.403829292456309,1.4737874865531921,0.3776278893152873,0.8513333797454834
2.457472626368205,4.412915229797363,0.3863788068294525,1.463099628686905,0.37522378166516623,0.8434958159923553
2.4416922410329183,4.557899713516235,0.34504995743433636,1.5192257463932037,0.35695088903109234,0.8594919294118881
2.4389165242513022,4.3904401659965515,0.3847877095143,1.3869884610176086,0.3626051485538483,0.8482314646244049
2.4376580556233725,4.481815338134766,0.37646919091542563,1.3455191552639008,0.3638963460922241,0.8187656253576279
2.434091488520304,4.57491672039032,0.3898955921332041,1.4267453849315643,0.3639241635799408,0.8462149649858475
2.4227561473846437,4.535673975944519,0.3831385483344396,1.3219012916088104,0.3616914967695872,0.8328569531440735
2.4237114906311037,4.57632315158844,0.39345477024714154,1.3711262345314026,0.3677132248878479,0.84410460293293
2.409973160425822,4.616998553276062,0.3614277948935827,1.3355733156204224,0.3577697912851969,0.8328723162412643
2.4004313151041665,4.697212815284729,0.3660884181658427,1.3747539818286896,0.35016822814941406,0.8385656327009201
2.394266653060913,4.6144174337387085,0.37019671499729156,1.3553504645824432,0.351694389184316,0.8467576950788498
2.387180948257446,4.6780829429626465,0.3653358300526937,1.6230449974536896,0.34581125577290855,0.8892285376787186
2.396716531117757,4.674390196800232,0.3585092782974243,1.6383694410324097,0.35316671133041383,0.8851064592599869
2.3909849961598715,4.670584440231323,0.3323784788449605,1.4761539995670319,0.34455290834108987,0.8500350713729858
2.3963773886362714,4.678183317184448,0.3574005405108134,1.5837350189685822,0.3500101606051127,0.8730488568544388
2.383590253194173,4.652105808258057,0.3813097814718882,1.47003835439682,0.35046247839927674,0.8662222027778625
2.393417247136434,4.647071003913879,0.38633390665054324,1.631633311510086,0.353525447845459,0.866989329457283
2.352896467844645,4.720049858093262,0.34691690703233086,1.4554712772369385,0.3366620302200317,0.8598291426897049
2.3784156163533527,4.634693741798401,0.3351236601670583,1.5056042075157166,0.34355326096216837,0.8487884551286697
2.3526222546895346,4.725555658340454,0.34220744172732037,1.5959964990615845,0.33269065419832866,0.8743753582239151
2.3483355681101483,4.851874351501465,0.34890161554018656,1.5654454827308655,0.33492338260014853,0.8769019544124603
2.3428599993387857,4.790931940078735,0.3556395580371221,1.578807294368744,0.3329988638559977,0.881154328584671
2.331682538986206,4.927985310554504,0.3363745391368866,1.518049567937851,0.33425472577412924,0.8582036197185516
2.342576773961385,4.678518056869507,0.3373503237962723,1.4635955393314362,0.3324483116467794,0.8422356247901917
2.3187976996103923,4.9245747327804565,0.31175860861937205,1.6354475021362305,0.321632319688797,0.8876034170389175
2.3245461146036783,4.796713948249817,0.3412402848402659,1.6294464766979218,0.3222675542036692,0.8830221891403198
2.3533834775288898,4.927598237991333,0.34966137011845905,1.458802878856659,0.3379574219385783,0.8618367314338684
2.319952932993571,4.92641294002533,0.341341041525205,1.4736583232879639,0.32699495752652485,0.8640971332788467
2.2932247797648113,4.956388831138611,0.3118708312511444,1.6003264784812927,0.31642667452494305,0.880414292216301
2.3015236059824624,4.933944225311279,0.3400089899698893,1.5316551327705383,0.3238316615422567,0.8647469729185104
2.299008051554362,5.031257390975952,0.34179765184720357,1.5471952259540558,0.32801589171091716,0.8666233867406845
